num_passengers,sales_channel,trip_type,length_of_stay,flight_hour,flight_day,route,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Mobile,RoundTrip,238.0,5.0,Fri,AKLKUL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,23.0,8.0,Sun,AKLKUL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,275.0,3.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,1
2,Internet,RoundTrip,84.0,13.0,Fri,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,20.0,14.0,Sat,AKLKUL,0.0,0.0,0.0,8.83,0
3,Internet,RoundTrip,17.0,3.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,0
4,Internet,RoundTrip,42.0,23.0,Sat,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,28.0,15.0,Wed,AKLKUL,1.0,1.0,0.0,8.83,0
2,Internet,RoundTrip,39.0,21.0,Thu,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,27.0,7.0,Sun,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,86.0,3.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,26.0,15.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,36.0,16.0,Sun,AKLKUL,0.0,0.0,1.0,8.83,1
1,Internet,RoundTrip,17.0,2.0,Thu,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,44.0,8.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,1
1,Internet,RoundTrip,95.0,17.0,Tue,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,34.0,11.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,31.0,5.0,Fri,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,83.0,6.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,24.0,4.0,Fri,AKLKUL,0.0,0.0,0.0,8.83,0
1,Mobile,RoundTrip,90.0,13.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,23.0,9.0,Sat,AKLKUL,0.0,0.0,1.0,8.83,1
2,Internet,RoundTrip,29.0,12.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,19.0,8.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,27.0,9.0,Sun,AKLKUL,0.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,31.0,8.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,27.0,12.0,Fri,AKLKUL,0.0,0.0,0.0,8.83,0
3,Internet,RoundTrip,19.0,9.0,Sat,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,OneWay,1.0,0.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,20.0,14.0,Sun,AKLKUL,0.0,1.0,1.0,8.83,0
3,Internet,RoundTrip,22.0,6.0,Sat,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,91.0,12.0,Sat,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,95.0,9.0,Thu,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,39.0,7.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,0
3,Internet,RoundTrip,18.0,20.0,Mon,AKLKUL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,18.0,9.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,1
2,Internet,RoundTrip,20.0,1.0,Fri,AKLKUL,0.0,0.0,0.0,8.83,0
1,Mobile,RoundTrip,28.0,14.0,Thu,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,21.0,3.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
2,Mobile,RoundTrip,31.0,4.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,19.0,3.0,Mon,AKLKUL,0.0,0.0,0.0,8.83,1
2,Internet,RoundTrip,65.0,2.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,1
1,Internet,RoundTrip,19.0,6.0,Fri,AKLKUL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,33.0,11.0,Fri,AKLKUL,1.0,1.0,1.0,8.83,1
1,Mobile,RoundTrip,70.0,22.0,Tue,AKLKUL,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,22.0,7.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,24.0,9.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,125.0,11.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
2,Mobile,RoundTrip,27.0,2.0,Wed,AKLKUL,1.0,1.0,1.0,8.83,0
1,Mobile,RoundTrip,18.0,9.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,25.0,13.0,Sat,AKLKUL,1.0,1.0,0.0,8.83,1
3,Internet,RoundTrip,24.0,8.0,Tue,AKLKUL,1.0,1.0,1.0,8.83,1
1,Internet,RoundTrip,54.0,5.0,Thu,AKLKUL,0.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,26.0,9.0,Sun,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,20.0,23.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,42.0,7.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,39.0,7.0,Sat,AKLKUL,1.0,0.0,0.0,8.83,0
3,Internet,RoundTrip,17.0,3.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,0
2,Mobile,RoundTrip,18.0,4.0,Thu,AKLKUL,0.0,0.0,0.0,8.83,1
2,Internet,OneWay,1.0,8.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,93.0,3.0,Mon,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,18.0,15.0,Thu,AKLKUL,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,54.0,7.0,Thu,AKLKUL,1.0,0.0,1.0,8.83,1
1,Mobile,RoundTrip,28.0,15.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
6,Mobile,RoundTrip,21.0,5.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,21.0,17.0,Sun,AKLKUL,1.0,1.0,1.0,8.83,1
1,Internet,RoundTrip,23.0,5.0,Tue,AKLKUL,0.0,0.0,0.0,8.83,0
4,Internet,RoundTrip,21.0,0.0,Mon,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,28.0,8.0,Wed,AKLKUL,0.0,0.0,1.0,8.83,0
4,Internet,RoundTrip,20.0,6.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,1
4,Mobile,RoundTrip,21.0,4.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,22.0,12.0,Sun,AKLKUL,0.0,0.0,0.0,8.83,1
2,Internet,RoundTrip,17.0,10.0,Tue,AKLKUL,1.0,1.0,1.0,8.83,0
2,Internet,RoundTrip,64.0,14.0,Wed,AKLKUL,0.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,21.0,7.0,Mon,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,35.0,8.0,Sun,AKLKUL,0.0,0.0,0.0,8.83,0
5,Internet,OneWay,34.0,14.0,Mon,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,30.0,10.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,20.0,8.0,Mon,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,41.0,1.0,Sun,AKLKUL,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,34.0,17.0,Thu,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,49.0,16.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,59.0,0.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
3,Internet,RoundTrip,23.0,15.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,1
2,Mobile,RoundTrip,24.0,22.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,0
3,Internet,RoundTrip,18.0,2.0,Mon,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,31.0,9.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,18.0,11.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,1
5,Internet,RoundTrip,21.0,10.0,Wed,AKLKUL,1.0,1.0,0.0,8.83,1
2,Internet,RoundTrip,30.0,6.0,Mon,AKLKUL,1.0,1.0,0.0,8.83,1
2,Internet,RoundTrip,17.0,15.0,Tue,AKLKUL,1.0,1.0,1.0,8.83,0
2,Internet,RoundTrip,35.0,12.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,1
1,Internet,RoundTrip,21.0,3.0,Thu,AKLKUL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,18.0,5.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,19.0,8.0,Wed,AKLKUL,0.0,1.0,0.0,8.83,0
2,Internet,RoundTrip,69.0,9.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,107.0,10.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,43.0,6.0,Thu,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,85.0,15.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,20.0,12.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,19.0,3.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,30.0,7.0,Thu,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,17.0,6.0,Wed,AKLKUL,1.0,1.0,0.0,8.83,0
4,Internet,RoundTrip,18.0,13.0,Tue,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,27.0,8.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,29.0,21.0,Sun,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,35.0,8.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,18.0,6.0,Tue,AKLKUL,1.0,0.0,1.0,8.83,1
1,Internet,RoundTrip,29.0,9.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,22.0,17.0,Sat,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,121.0,15.0,Sun,AKLKUL,0.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,34.0,0.0,Sat,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,26.0,13.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,18.0,16.0,Tue,AKLKUL,1.0,0.0,1.0,8.83,0
3,Internet,RoundTrip,17.0,1.0,Fri,AKLKUL,1.0,1.0,1.0,8.83,0
2,Internet,RoundTrip,24.0,4.0,Sat,AKLKUL,0.0,0.0,0.0,8.83,0
1,Mobile,RoundTrip,19.0,7.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
1,Mobile,RoundTrip,60.0,2.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,20.0,5.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,22.0,15.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,59.0,10.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,20.0,7.0,Thu,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,18.0,16.0,Sat,AKLKUL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,48.0,12.0,Mon,AKLKUL,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,47.0,17.0,Sat,AKLKUL,1.0,1.0,1.0,8.83,0
1,Mobile,RoundTrip,20.0,3.0,Tue,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,203.0,7.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,40.0,17.0,Fri,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,49.0,11.0,Tue,AKLKUL,1.0,1.0,1.0,8.83,0
2,Internet,RoundTrip,30.0,8.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,61.0,3.0,Mon,AKLKUL,0.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,19.0,15.0,Sun,AKLKUL,0.0,0.0,0.0,8.83,1
2,Internet,RoundTrip,37.0,6.0,Sat,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,31.0,7.0,Wed,AKLKUL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,56.0,9.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,48.0,12.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,188.0,6.0,Sun,AKLKUL,1.0,1.0,0.0,8.83,0
1,Mobile,RoundTrip,20.0,7.0,Sat,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,89.0,11.0,Sun,AKLKUL,0.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,30.0,12.0,Wed,AKLKUL,1.0,1.0,1.0,8.83,1
2,Internet,RoundTrip,19.0,8.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,78.0,15.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,209.0,12.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,22.0,8.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,126.0,7.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,20.0,14.0,Wed,AKLKUL,1.0,1.0,0.0,8.83,1
5,Internet,RoundTrip,43.0,4.0,Thu,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,27.0,6.0,Mon,AKLKUL,0.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,21.0,4.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,31.0,16.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,0
4,Internet,RoundTrip,35.0,9.0,Wed,AKLKUL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,41.0,16.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,23.0,8.0,Tue,AKLKUL,0.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,20.0,1.0,Sun,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,35.0,7.0,Mon,AKLKUL,0.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,33.0,10.0,Sat,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,21.0,17.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,80.0,8.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,29.0,21.0,Thu,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,30.0,5.0,Mon,AKLKUL,0.0,0.0,0.0,8.83,0
6,Internet,RoundTrip,17.0,12.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,20.0,6.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,200.0,19.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,91.0,7.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,28.0,20.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,21.0,5.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,17.0,14.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,61.0,9.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,30.0,3.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,1
2,Internet,RoundTrip,18.0,15.0,Sun,AKLKUL,0.0,0.0,0.0,8.83,0
3,Internet,RoundTrip,20.0,4.0,Tue,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,37.0,10.0,Thu,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,21.0,9.0,Sat,AKLKUL,0.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,21.0,22.0,Sun,AKLKUL,0.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,17.0,10.0,Wed,AKLKUL,1.0,1.0,1.0,8.83,1
1,Internet,RoundTrip,28.0,22.0,Tue,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,20.0,13.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,22.0,13.0,Wed,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,62.0,13.0,Tue,AKLKUL,1.0,0.0,1.0,8.83,0
1,Mobile,RoundTrip,19.0,10.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,27.0,5.0,Wed,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,44.0,2.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,78.0,15.0,Fri,AKLKUL,1.0,1.0,1.0,8.83,0
1,Mobile,RoundTrip,35.0,2.0,Sun,AKLKUL,1.0,1.0,1.0,8.83,1
2,Internet,RoundTrip,18.0,11.0,Tue,AKLKUL,0.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,29.0,3.0,Fri,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,25.0,9.0,Tue,AKLKUL,0.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,17.0,20.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
5,Internet,RoundTrip,17.0,14.0,Thu,AKLKUL,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,30.0,6.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,60.0,20.0,Tue,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,18.0,9.0,Mon,AKLKUL,1.0,0.0,1.0,8.83,1
2,Internet,RoundTrip,25.0,6.0,Sat,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,68.0,5.0,Mon,AKLKUL,1.0,0.0,1.0,8.83,0
3,Internet,RoundTrip,34.0,11.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,31.0,1.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,27.0,7.0,Sat,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,17.0,11.0,Sat,AKLKUL,0.0,0.0,1.0,8.83,0
5,Internet,RoundTrip,34.0,10.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
1,Mobile,RoundTrip,20.0,6.0,Sun,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,56.0,10.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,31.0,6.0,Mon,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,20.0,8.0,Sat,AKLKUL,1.0,1.0,0.0,8.83,0
4,Mobile,RoundTrip,22.0,5.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,255.0,1.0,Wed,AKLKUL,1.0,0.0,0.0,8.83,1
2,Internet,RoundTrip,26.0,7.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,28.0,8.0,Sat,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,23.0,23.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,17.0,15.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,20.0,15.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,56.0,4.0,Tue,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,18.0,0.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,21.0,13.0,Mon,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,41.0,15.0,Mon,AKLKUL,1.0,1.0,0.0,8.83,0
2,Internet,RoundTrip,63.0,9.0,Mon,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,28.0,9.0,Mon,AKLKUL,1.0,0.0,1.0,8.83,1
2,Mobile,RoundTrip,37.0,11.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,0
1,Mobile,RoundTrip,64.0,9.0,Sun,AKLKUL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,26.0,1.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,41.0,11.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,17.0,23.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,83.0,2.0,Wed,AKLKUL,1.0,1.0,1.0,8.83,1
1,Internet,RoundTrip,21.0,0.0,Tue,AKLKUL,0.0,0.0,0.0,8.83,0
3,Internet,RoundTrip,19.0,13.0,Mon,AKLKUL,1.0,1.0,0.0,8.83,0
2,Internet,RoundTrip,28.0,11.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,80.0,2.0,Thu,AKLKUL,1.0,0.0,0.0,8.83,0
3,Internet,RoundTrip,21.0,9.0,Sat,AKLKUL,1.0,0.0,1.0,8.83,0
7,Internet,RoundTrip,17.0,1.0,Tue,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,92.0,6.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,46.0,10.0,Mon,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,18.0,1.0,Thu,AKLKUL,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,20.0,17.0,Sat,AKLKUL,1.0,1.0,1.0,8.83,1
1,Internet,RoundTrip,118.0,17.0,Sun,AKLKUL,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,19.0,17.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,30.0,6.0,Sat,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,21.0,4.0,Sat,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,21.0,6.0,Sat,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,17.0,17.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,23.0,6.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,1
4,Internet,RoundTrip,17.0,23.0,Mon,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,79.0,7.0,Thu,AKLKUL,1.0,0.0,1.0,8.83,1
1,Internet,RoundTrip,21.0,9.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,1
1,Mobile,RoundTrip,107.0,5.0,Mon,AKLKUL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,181.0,13.0,Mon,AKLKUL,1.0,1.0,0.0,8.83,1
1,Internet,RoundTrip,20.0,5.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,1
3,Internet,RoundTrip,17.0,2.0,Wed,AKLKUL,1.0,1.0,0.0,8.83,0
2,Internet,RoundTrip,90.0,7.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,26.0,1.0,Mon,AKLKUL,0.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,22.0,13.0,Wed,AKLKUL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,21.0,7.0,Mon,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,18.0,8.0,Fri,AKLKUL,1.0,1.0,1.0,8.83,0
2,Mobile,RoundTrip,28.0,14.0,Wed,AKLKUL,1.0,1.0,1.0,8.83,0
2,Internet,RoundTrip,25.0,15.0,Sat,AKLKUL,1.0,1.0,1.0,8.83,1
2,Internet,RoundTrip,20.0,17.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,18.0,10.0,Thu,AKLKUL,1.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,23.0,9.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,21.0,14.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
3,Internet,RoundTrip,18.0,8.0,Tue,AKLKUL,1.0,0.0,1.0,8.83,1
1,Mobile,RoundTrip,29.0,6.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,18.0,4.0,Tue,AKLKUL,0.0,0.0,1.0,8.83,1
1,Mobile,RoundTrip,92.0,8.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,21.0,9.0,Sun,AKLKUL,0.0,0.0,0.0,8.83,0
5,Internet,RoundTrip,47.0,11.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,OneWay,1.0,7.0,Tue,AKLKUL,1.0,0.0,0.0,8.83,0
9,Internet,RoundTrip,17.0,7.0,Fri,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,25.0,0.0,Sun,AKLKUL,1.0,0.0,0.0,8.83,0
1,Mobile,RoundTrip,76.0,1.0,Sat,AKLKUL,1.0,0.0,0.0,8.83,0
2,Mobile,RoundTrip,19.0,9.0,Sat,AKLKUL,0.0,0.0,0.0,8.83,0
4,Mobile,RoundTrip,27.0,9.0,Wed,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,92.0,6.0,Mon,AKLKUL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,22.0,2.0,Fri,AKLKUL,1.0,0.0,1.0,8.83,0
1,Mobile,RoundTrip,43.0,9.0,Tue,AKLKUL,0.0,0.0,0.0,8.83,0
1,Mobile,RoundTrip,24.0,23.0,Mon,AKLKUL,0.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,94.0,2.0,Fri,AKLKUL,0.0,0.0,0.0,8.83,0
1,Mobile,RoundTrip,29.0,8.0,Sun,AKLKUL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,305.0,5.0,Tue,AKLKUL,0.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,19.0,3.0,Fri,AKLKUL,0.0,0.0,0.0,8.83,0
